,Lemma,POS,4,12,6,13,10,14,11,8,7,2,5,15,9,3,17,16,19,18,1,First_Level,Total,Levels,First_Level_Margin_0.01,First_Level_Margin_0.02
25675,فبلاكي,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25676,روكفيلر,noun_prop,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8,2.0,2.0,8.0,8.0
25677,وأخدوا,verb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25678,أَرْدَبِيل,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25679,مراغه,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25680,تَبْرِيز,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25681,شيز,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25682,شِمال,adj,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25683,1905متر,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25684,عاف,verb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,2.0,2.0,8.0,8.0
25685,١٩٨٢,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25686,واعتصري,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25687,وجمسي,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25688,برُوكس,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25689,متخلقة,adj,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25690,٢٠٢٠م,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25691,اللوغارتم,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25692,مَنْبَت,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25693,٢٠٠٢م,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25694,موقان,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25695,بَرْذَعَة,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25696,والبيلقان,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25697,سِيان,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25698,يها,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25699,أُنْثَوِيّ,adj,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25700,رُولف,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25701,دوبلي,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25702,مُسَكِّن,adj,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25703,والمنونة,adj,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25704,الحسون,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25705,للحسون,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25706,كبيرومخ,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25707,وَطْواط,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25708,إِرْضاع,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25709,نُضُوج,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,2.0,2.0,8.0,8.0
25710,۱۰,foreign,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25711,۸۳,foreign,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25712,غَدِير,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25713,عَصايَة,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25714,ل100,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25715,5600,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25716,560,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25717,5400,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25718,609,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25719,480,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,2.0,2.0,8.0,8.0
25720,4200,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25721,382,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25722,2674,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25723,2764,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25724,2774,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25725,362,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25726,3600,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25727,210,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25728,190,digit,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,8,3.0,2.0,8.0,8.0
25729,5562,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25730,821,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25731,830,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25732,820,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25733,810,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25734,أَبْجَدِيّ,adj,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8,2.0,2.0,8.0,8.0
25735,تَعارُض,noun,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,8,3.0,3.0,8.0,8.0
25736,تَجْمِيد,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,2.0,2.0,8.0,8.0
25737,975,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25738,965,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25739,955,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25740,غيرصحيح,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25741,عشرتان,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25742,عندارتفاع,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25743,الكثيقة,adj,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25744,الأسفنجة,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25745,مِخْرَز,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25746,خَلْخال,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25747,مثقب,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25748,سَناء,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25749,مُوَسْوَس,adj,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25750,مُبْتَدِئ,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3,3.0,3.0,3.0,3.0
25751,زَيْف,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25752,تبرحت,verb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25753,تيجرس,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25754,قتلغ,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25755,خانم,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25756,كُبْرِي,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25757,بيركشاير,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25758,سَحْق,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25759,٢٠١٨م,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25760,الغلامين,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25761,مُرَبَّد,adj,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25762,لكاتنيس,noun_prop,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,2.0,2.0,7.0,7.0
25763,تَسْعِيرَة,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25764,سايرتايس,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25765,ماجر,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25766,بلانم,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25767,أفيري,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25768,الخطاطبة,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25769,قَوْقاز,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25770,534,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25771,المقيسة,adj,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25772,لاهُور,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25773,تَسَوَّل,verb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25774,و2010,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25775,وقرمصو,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25776,منجرح,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25777,1543,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,2.0,2.0,8.0,8.0
25778,ممتزجين,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25779,تذاوب,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25780,تَوَرَّط,verb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25781,نوكشوت,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25782,2990,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25783,0003,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25784,صَحْم,noun_prop,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,5,3.0,3.0,5.0,5.0
25785,خُبَر,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25786,تَنَدَّر,verb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25787,مَصْبَغَة,noun,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,7,4.0,2.0,7.0,7.0
25788,أحضريه,verb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25789,1826,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25790,عَبِير,noun_prop,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,2.0,2.0,7.0,7.0
25791,أتحبين,verb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25792,والأفراحا,noun,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,2.0,1.0,8.0,8.0
25793,مِجْداف,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25794,سِنِغالِيّ,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25795,أَتْلانْتا,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25796,حَشا,verb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25797,أَهْجَم,verb,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,2.0,2.0,8.0,8.0
25798,تَعَذَّب,verb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25799,ومختوما,adj,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25800,أَهْدَأ,verb,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,2.0,2.0,7.0,7.0
25801,وذك,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25802,مَغْشِيّ,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25803,مُتَّزِن,adj,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25804,1770,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25805,مِلْيُونِير,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25806,وامزجيها,verb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25807,شاطِر,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25808,صائِح,adj,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8,2.0,2.0,8.0,8.0
25809,مُسَلَّح,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25810,المسكت,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25811,1332م,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25812,التابلت,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25813,شارُونِيّ,noun,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,5,4.0,3.0,5.0,5.0
25814,ونهيقه,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25815,حَفاوَة,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25816,رَدْم,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25817,ثَنَى,verb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25818,اتبعيني,verb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25819,رِيتِر,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25820,اطمئنوا,verb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25821,فاحرصي,noun_prop,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,2.0,1.0,8.0,8.0
25822,أَهْتَم,noun,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8,2.0,2.0,8.0,8.0
25823,جاسُوسِيّ,adj,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,2.0,1.0,8.0,8.0
25824,تَعِزّ,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,2.0,2.0,3.0,3.0
25825,واخفضي,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25826,كَرْبَلاء,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25827,حشائش,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25828,فَوْزِيّ,noun_prop,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,7,4.0,2.0,7.0,7.0
25829,تَلَبَّد,verb,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,2.0,2.0,7.0,7.0
25830,قيلالوبوس,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25831,نَهْلَة,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25832,جرابلس,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25833,عَكَر,noun,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,2.0,2.0,7.0,7.0
25834,وورلد,noun_prop,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,2.0,2.0,7.0,7.0
25835,أشمون,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25836,مُسْتَقَرّ,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25837,لابتلاعها,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25838,أخبرينا,verb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25839,اتاري,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25840,حَنّا,noun_prop,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,7,3.0,2.0,7.0,7.0
25841,أَلْمَع,verb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25842,ومتزينين,adj,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25843,والأزاهير,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25844,بالشفاءين,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25845,فَواز,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,2.0,2.0,8.0,8.0
25846,رَيّانِيّ,noun_prop,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,2.0,2.0,7.0,7.0
25847,samsung,foreign,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25848,اااه,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25849,القرصانة,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25850,سنثبتن,verb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25851,شَفَط,verb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25852,شَفْط,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25853,رشود,noun_prop,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,5,4.0,3.0,5.0,5.0
25854,مُرْتاح,adj,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25855,سهمان,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25856,إِحْتِساء,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25857,بالكاكاو,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25858,فاطبخي,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25859,تَلْوِيح,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25860,18و29و30,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25861,بُورَقِيبَة,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25862,دِياب,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25863,ميام,noun_prop,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,2.0,1.0,8.0,8.0
25864,دورايكون,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25865,141242,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25866,العبوا,verb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25867,تَوّاب,noun_prop,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,2.0,1.0,8.0,8.0
25868,البرتقالات,noun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25869,اتركاني,verb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25870,عَفاف,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25871,بونجو,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25872,قَزِم,adj,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25873,والمشاتلا,noun_prop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
25874,14194,digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,8.0,8.0
